invoicedate,quantity
2010-03-17,2
2010-03-17,3
2010-03-17,4
2010-03-17,4
2010-03-17,2
2010-03-17,3
2010-03-17,2
2010-03-17,1
2010-03-17,1
2010-03-17,2
2010-03-17,2
2010-03-17,2
2010-03-17,1
2010-03-17,3
2010-10-08,36
2010-10-08,1
2010-10-08,3
2010-10-08,3
2010-10-08,2
2010-10-08,24
2010-10-08,6
2010-10-08,1
2010-10-08,15
2010-10-08,15
2010-10-08,12
2010-10-08,12
2010-10-08,12
2010-10-08,2
2010-10-08,1
2010-10-08,2
2010-10-08,6
2010-10-08,11
2010-10-08,2
2010-10-08,1
2010-10-08,1
2010-10-08,2
2010-10-08,2
2010-10-08,3
2010-10-08,1
2010-10-08,1
2010-10-08,1
2010-10-08,1
2010-10-08,6
2010-10-08,10
2010-10-08,9
2010-10-08,7
2010-10-08,3
2010-10-08,3
2010-10-08,3
2010-10-08,3
2010-10-08,4
2010-10-08,1
2010-10-08,2
2010-10-08,2
2010-10-08,2
2010-10-08,4
2010-10-08,2
2010-10-08,1
2010-10-08,1
2011-01-27,1
2011-01-27,2
2011-01-27,4
2011-01-27,3
2011-01-27,6
2011-01-27,1
2011-01-27,2
2011-01-27,1
2011-01-27,1
2011-01-27,1
2011-01-27,1
2011-01-27,2
2011-01-27,1
2011-01-27,1
2011-01-27,1
2011-01-27,1
2011-01-27,1
2011-01-27,30
2011-01-27,1
2011-01-27,2
2011-01-27,1
2011-01-27,1
2011-03-09,2
2011-03-09,1
2011-03-09,1
2011-03-09,1
2011-03-09,12
2011-03-09,12
2011-03-09,1
2011-03-09,1
2011-03-09,2
2011-03-09,12
2011-03-09,1
2011-03-09,24
2011-03-09,2
2011-03-09,25
2011-03-09,12
2011-03-09,3
2011-03-09,3
2011-03-09,6
2011-03-09,1
2011-03-09,1
2011-03-09,3
2011-03-09,3
2011-03-09,3
2011-03-09,3
2011-03-09,4
2011-03-09,1
2011-03-09,2
2011-03-09,5
2011-03-09,12
2011-03-09,12
2011-03-09,2
2011-03-09,6
2011-03-09,1
2011-03-09,3
2011-03-09,4
2011-03-09,3
2011-03-09,6
2011-03-09,6
2011-03-09,6
2011-03-09,4
2011-03-09,6
2011-03-09,1
2011-03-09,2
2011-03-09,1
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,2
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,2
2011-04-19,2
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,1
2011-04-19,12
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,2
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,3
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,2
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,25
2011-11-11,2
2011-11-11,1
2011-11-11,1
2011-11-11,24
2011-11-11,1
2011-11-11,36
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,3
2011-11-11,1
2011-11-11,1
2011-11-11,25
2011-11-11,25
2011-11-11,25
2011-11-11,25
2011-11-11,1
2011-11-11,1
2011-11-11,2
2011-11-11,1
2011-11-11,1
2011-11-11,1
2011-11-11,1
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,2
2009-12-03,2
2009-12-03,2
2009-12-03,2
2009-12-03,2
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-09,1
2009-12-09,2
2009-12-09,1
2009-12-09,3
2009-12-09,1
2009-12-09,2
2009-12-09,2
2009-12-09,8
2010-04-01,1
2010-04-01,2
2010-04-01,1
2010-04-01,1
2010-04-01,2
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,4
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,3
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-01,1
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,3
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,1
2010-04-26,3
2010-04-26,3
2010-04-26,1
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,1
2010-04-26,2
2010-04-26,1
2010-04-26,1
2010-04-26,6
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,1
2010-04-26,2
2010-04-26,1
2010-04-26,1
2010-04-26,1
2010-04-26,2
2010-04-26,1
2010-04-26,1
2010-04-26,3
2010-04-26,3
2010-04-26,3
2010-04-26,2
2010-04-26,2
2010-04-26,1
2010-04-26,1
2010-04-26,4
2010-04-26,1
2010-04-26,2
2010-04-26,2
2010-04-26,2
2010-04-26,3
2010-04-26,2
2010-04-26,2
2010-05-24,2
2010-05-24,1
2010-05-24,1
2010-05-24,9
2010-05-24,1
2010-05-24,18
2010-05-24,3
2010-05-24,3
2010-05-24,3
2010-05-24,4
2010-05-24,18
2010-05-24,10
2010-05-24,4
2010-05-24,6
2010-05-24,5
2010-05-24,6
2010-05-24,6
2010-05-24,3
2010-05-24,1
2010-05-24,4
2010-05-24,9
2010-05-24,1
2010-05-24,1
2010-05-24,1
2010-05-24,1
2010-05-24,1
2010-05-24,1
2010-05-24,3
2010-05-24,5
2010-05-24,2
2010-05-24,4
2010-05-24,4
2010-05-24,4
2010-05-24,5
2010-05-24,4
2010-05-24,5
2010-05-24,8
2010-05-24,2
2010-05-24,2
2010-05-24,1
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-06-17,3
2010-06-17,3
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-06-17,1
2010-06-17,2
2010-06-17,4
2010-06-17,2
2010-06-17,6
2010-06-17,6
2010-06-17,2
2010-06-17,1
2010-06-17,1
2010-06-17,1
2010-06-17,4
2010-06-17,2
2010-06-17,1
2010-06-17,2
2010-06-17,2
2010-06-17,3
2010-06-17,2
2010-06-17,1
2010-06-17,2
2010-06-17,3
2010-06-17,1
2010-06-17,3
2010-06-17,1
2010-06-17,2
2010-06-17,4
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-06-17,4
2010-06-17,2
2010-06-17,3
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-06-17,5
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-06-17,2
2010-07-05,4
2010-07-05,1
2010-07-05,1
2010-07-05,2
2010-07-05,2
2010-07-05,2
2010-07-05,5
2010-07-05,4
2010-07-05,2
2010-07-05,2
2010-07-05,1
2010-07-05,2
2010-07-05,4
2010-07-05,1
2010-07-05,3
2010-07-05,3
2010-07-05,3
2010-07-05,3
2010-07-05,2
2010-07-05,3
2010-07-05,1
2010-07-05,2
2010-07-05,2
2010-07-05,2
2010-07-05,2
2010-07-05,1
2010-07-05,8
2010-07-05,7
2010-07-05,3
2010-07-05,2
2010-07-05,2
2010-07-05,2
2010-07-05,2
2010-07-05,2
2010-07-05,3
2010-07-05,2
2010-07-05,3
2010-09-14,1
2010-09-14,1
2010-09-14,1
2010-09-14,4
2010-09-14,1
2010-09-14,1
2010-09-14,1
2010-09-14,1
2010-09-14,1
2010-09-14,1
2010-09-14,1
2010-09-14,1
2010-09-14,1
2010-11-25,1
2010-11-25,1
2010-11-25,5
2010-11-25,1
2010-11-25,1
2010-11-25,1
2010-11-25,1
2010-11-25,6
2010-11-25,6
2010-11-25,12
2010-11-25,10
2010-11-25,5
2010-11-25,1
2010-11-25,1
2010-11-25,12
2010-11-25,1
2010-11-25,2
2010-11-25,36
2010-11-25,6
2010-11-25,6
2010-11-25,1
2010-11-25,3
2010-11-25,5
2010-11-25,2
2010-11-25,2
2010-11-25,2
2010-11-25,1
2010-11-25,1
2010-11-25,2
2010-11-25,2
2010-11-25,4
2010-11-25,5
2010-11-25,2
2010-11-25,2
2010-11-25,2
2010-11-25,2
2010-11-25,1
2010-11-25,1
2010-11-25,1
2010-11-25,1
2010-11-25,1
2010-11-25,1
2010-11-25,1
2010-11-25,2
2010-11-25,1
2010-11-25,2
2010-11-25,1
2010-11-25,1
2010-11-25,6
2010-11-25,3
2010-11-25,1
2010-11-25,1
2010-11-25,1
2010-11-25,1
2010-11-25,1
2010-11-25,2
2010-11-25,1
2011-10-11,2
2011-10-11,1
2011-10-11,1
2011-10-11,1
2011-10-11,2
2011-10-11,1
2011-10-11,5
2011-10-11,1
2011-10-11,1
2011-10-11,1
2011-10-11,1
2011-10-11,1
2011-10-11,1
2011-10-11,1
2011-10-11,12
2011-10-11,18
2011-10-11,10
2011-10-11,6
2011-10-11,6
2011-10-11,1
2011-10-11,1
2011-10-11,6
2011-10-11,1
2011-10-11,6
2011-10-11,1
2011-10-11,3
2011-10-11,6
2011-10-11,6
2011-10-11,12
2011-10-30,1
2011-10-30,5
2011-10-30,1
2011-10-30,2
2011-10-30,1
2011-10-30,1
2011-10-30,1
2011-10-30,1
2011-10-30,1
2011-10-30,1
2011-10-30,2
2011-10-30,4
2011-10-30,1
2011-10-30,1
2011-10-30,3
2011-10-30,1
2011-10-30,1
2011-10-30,1
2011-10-30,1
2011-10-30,3
2011-10-30,4
2011-10-30,5
2011-10-30,2
2011-10-30,1
2011-10-30,2
2011-10-30,4
2011-10-30,6
2011-10-30,2
2011-10-30,2
2011-10-30,2
2011-10-30,6
2011-10-30,2
2011-10-30,5
2011-10-30,6
2011-10-30,12
2011-11-20,12
2011-11-20,1
2011-11-20,1
2011-11-20,1
2011-11-20,1
2011-11-20,1
2011-11-20,1
2011-11-20,1
2011-11-20,1
2011-11-20,1
2011-11-20,6
2011-11-20,10
2011-11-20,1
2011-11-20,6
2011-11-20,1
2011-11-20,3
2011-11-20,1
2011-11-20,2
2011-11-20,1
2011-11-20,1
2011-11-20,1
2011-11-20,2
2011-11-20,2
2011-11-20,1
2011-11-20,2
2011-11-20,1
2011-11-20,1
2011-11-20,1
2011-11-20,2
2011-11-20,1
2011-11-20,2
2011-11-20,1
2011-11-20,2
2011-11-20,2
2011-11-20,2
2011-11-20,2
2011-11-20,3
2011-11-20,1
2011-11-20,3
2011-11-20,5
2011-11-20,3
2011-11-20,3
2011-11-20,2
2011-11-20,2
2011-11-20,4
2011-11-20,1
2011-11-20,4
2011-11-20,1
2011-11-20,2
2011-11-20,2
2011-11-20,3
2011-11-20,2
2011-11-20,5
2011-11-20,2
2011-11-20,3
2011-11-25,1
2011-11-25,1
2011-11-25,1
2011-11-25,10
2011-11-25,1
2011-11-25,1
2011-11-25,2
2011-11-25,1
2011-11-25,2
2011-11-25,1
2011-11-25,1
2011-11-25,1
2011-11-25,1
2011-11-25,1
2011-11-25,2
2011-11-25,4
2011-11-25,6
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,2
2009-12-03,1
2009-12-03,6
2009-12-03,1
2009-12-03,3
2009-12-03,3
2009-12-03,1
2009-12-03,1
2009-12-03,3
2009-12-03,1
2009-12-03,6
2009-12-03,1
2009-12-03,12
2009-12-03,2
2009-12-03,2
2009-12-03,2
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,3
2009-12-03,2
2009-12-03,1
2009-12-03,1
2009-12-03,4
2009-12-03,4
2009-12-03,6
2009-12-03,1
2009-12-03,1
2009-12-03,5
2009-12-03,12
2009-12-03,2
2009-12-03,1
2009-12-03,3
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,1
2010-01-26,1
2010-01-26,2
2010-01-26,1
2010-01-26,1
2010-01-26,1
2010-01-26,2
2010-01-26,2
2010-01-26,3
2010-01-26,2
2010-01-26,4
2010-01-26,1
2010-01-26,1
2010-01-26,1
2010-01-26,2
2010-01-26,2
2010-01-26,1
2010-01-26,1
2010-01-26,2
2010-01-26,1
2010-01-26,1
2010-01-26,2
2010-01-26,2
2010-01-26,1
2010-01-26,2
2010-01-26,2
2010-01-26,2
2010-01-26,1
2010-01-26,1
2010-01-26,8
2010-01-26,4
2010-01-26,2
2010-01-26,1
2010-01-26,1
2010-01-26,2
2010-01-26,2
2010-01-26,2
2010-01-26,6
2010-01-26,3
2010-01-26,2
2010-01-26,1
2010-03-09,1
2010-03-09,2
2010-03-09,2
2010-03-09,2
2010-03-09,1
2010-03-09,2
2010-03-09,6
2010-03-09,1
2010-03-09,4
2010-03-09,5
2010-03-09,6
2010-03-09,1
2010-03-09,2
2010-03-09,2
2010-03-09,1
2010-03-09,2
2010-03-09,2
2010-03-09,1
2010-03-09,3
2010-03-09,24
2010-06-08,96
2010-06-08,1
2010-06-08,2
2010-06-08,2
2010-06-08,4
2010-06-08,1
2010-06-08,12
2010-06-08,12
2010-06-08,12
2010-06-08,3
2010-06-08,3
2010-06-08,4
2010-06-08,2
2010-06-08,2
2010-06-08,2
2010-06-08,2
2010-06-08,2
2010-06-08,2
2010-06-08,1
2010-06-08,1
2010-06-08,1
2010-06-08,1
2010-06-08,1
2010-06-08,2
2010-06-08,2
2010-06-08,3
2010-06-08,2
2010-06-08,2
2010-06-08,1
2010-06-08,2
2010-06-08,2
2010-06-08,1
2010-06-08,6
2010-06-08,1
2010-06-08,1
2010-06-08,1
2010-06-08,1
2010-06-08,1
2010-06-08,1
2010-06-08,1
2010-06-08,9
2010-06-08,6
2010-06-08,1
2010-06-08,2
2010-06-08,1
2010-06-08,2
2010-06-08,1
2010-06-08,2
2010-06-08,1
2010-06-08,2
2010-06-08,2
2010-06-08,1
2010-06-08,1
2010-06-08,1
2010-06-08,2
2010-06-08,12
2010-06-08,2
2010-06-08,2
2010-06-08,6
2010-08-31,1
2010-08-31,1
2010-08-31,1
2010-08-31,1
2010-08-31,6
2010-08-31,2
2010-08-31,1
2010-08-31,2
2010-08-31,1
2010-08-31,1
2010-08-31,1
2010-08-31,1
2010-08-31,4
2010-08-31,1
2010-08-31,2
2010-08-31,1
2010-08-31,1
2010-08-31,2
2010-08-31,1
2010-08-31,1
2010-08-31,1
2010-08-31,1
2010-08-31,1
2010-08-31,2
2010-08-31,3
2010-08-31,3
2010-08-31,2
2010-08-31,2
2010-08-31,2
2010-08-31,2
2010-08-31,2
2010-08-31,2
2010-08-31,2
2010-08-31,2
2010-08-31,2
2010-08-31,1
2010-08-31,1
2010-08-31,1
2010-08-31,1
2010-08-31,2
2010-08-31,1
2010-08-31,2
2010-08-31,2
2010-08-31,1
2010-08-31,2
2010-08-31,1
2010-08-31,2
2010-08-31,1
2010-08-31,1
2010-08-31,2
2010-08-31,1
2010-08-31,1
2010-08-31,2
2010-08-31,2
2010-08-31,1
2010-08-31,1
2010-08-31,6
2010-08-31,2
2010-08-31,2
2010-08-31,1
2010-10-31,6
2010-10-31,8
2010-10-31,5
2010-10-31,5
2010-10-31,2
2010-10-31,1
2010-10-31,6
2010-10-31,2
2010-10-31,1
2010-10-31,2
2010-10-31,2
2010-10-31,2
2010-10-31,6
2010-10-31,3
2010-10-31,8
2010-10-31,2
2010-10-31,1
2010-10-31,2
2010-10-31,2
2010-10-31,1
2010-10-31,1
2010-10-31,4
2010-10-31,4
2010-10-31,4
2010-10-31,2
2010-10-31,2
2010-10-31,1
2010-10-31,3
2010-10-31,2
2010-10-31,2
2010-10-31,2
2010-10-31,1
2010-10-31,3
2010-10-31,2
2010-10-31,1
2010-10-31,2
2010-10-31,1
2010-10-31,8
2010-10-31,3
2010-10-31,4
2010-10-31,2
2010-10-31,3
2010-10-31,4
2010-10-31,2
2010-10-31,2
2010-10-31,12
2010-10-31,2
2010-10-31,12
2010-10-31,3
2010-10-31,1
2010-10-31,2
2010-10-31,6
2010-10-31,2
2010-10-31,2
2010-10-31,2
2010-10-31,3
2010-10-31,2
2010-10-31,3
2010-10-31,1
2010-10-31,2
2010-10-31,1
2010-10-31,1
2010-10-31,1
2010-10-31,1
2010-10-31,2
2010-10-31,1
2010-10-31,1
2010-10-31,1
2010-10-31,2
2010-10-31,3
2010-11-21,2
2010-11-21,3
2010-11-21,6
2010-11-21,2
2010-11-21,1
2010-11-21,1
2010-11-21,14
2010-11-21,10
2010-11-21,3
2010-11-21,2
2010-11-21,6
2010-11-21,8
2010-11-21,1
2010-11-21,6
2010-11-21,3
2010-11-21,3
2010-11-21,13
2010-11-21,1
2010-11-21,8
2010-11-21,4
2010-11-21,4
2010-11-21,4
2010-11-21,8
2010-11-21,3
2010-11-21,3
2010-11-21,3
2010-11-21,12
2010-11-21,8
2010-11-21,1
2010-11-21,3
2010-11-21,3
2010-11-21,3
2010-11-21,3
2010-11-21,1
2010-11-21,1
2010-11-21,1
2010-11-21,3
2010-11-21,6
2010-11-21,3
2010-11-21,2
2010-11-21,7
2010-11-21,2
2010-11-21,2
2010-11-21,3
2010-11-21,2
2010-11-21,2
2010-11-21,2
2010-11-21,12
2010-11-21,1
2010-11-21,1
2010-11-21,3
2010-11-21,3
2010-11-21,3
2010-11-21,3
2010-11-21,3
2010-11-21,3
2010-11-21,3
2010-11-21,3
2010-11-21,1
2010-11-21,1
2010-11-21,1
2010-11-21,2
2010-11-21,4
2010-11-21,5
2010-11-21,4
2010-11-21,6
2010-11-21,2
2010-11-21,2
2010-11-21,2
2010-11-21,2
2010-11-21,12
2010-11-21,6
2010-11-21,1
2010-11-21,2
2010-11-21,2
2011-01-11,3
2011-01-11,12
2011-01-11,12
2011-01-11,1
2011-01-11,1
2011-01-11,2
2011-01-11,1
2011-01-11,1
2011-01-11,2
2011-01-11,3
2011-01-11,1
2011-01-11,2
2011-01-11,4
2011-01-11,1
2011-01-11,2
2011-01-11,2
2011-01-11,2
2011-01-11,2
2011-01-11,2
2011-01-11,1
2011-01-11,1
2011-01-11,1
2011-01-11,2
2011-01-11,2
2011-01-11,2
2011-01-11,2
2011-01-11,8
2011-01-11,1
2011-01-11,1
2011-01-11,6
2011-01-11,8
2011-01-11,6
2011-01-11,1
2011-01-11,1
2011-01-11,1
2011-01-11,1
2011-01-11,4
2011-01-11,2
2011-01-11,2
2011-01-11,3
2011-01-11,1
2011-01-11,4
2011-01-11,1
2011-01-11,2
2011-01-11,2
2011-01-11,1
2011-01-11,1
2011-01-11,1
2011-01-11,1
2011-03-21,3
2011-03-21,2
2011-03-21,1
2011-03-21,1
2011-03-21,2
2011-03-21,2
2011-03-21,2
2011-03-21,2
2011-03-21,2
2011-03-21,2
2011-03-21,1
2011-03-21,1
2011-03-21,1
2011-03-21,1
2011-03-21,2
2011-03-21,4
2011-03-21,1
2011-03-21,3
2011-03-21,1
2011-03-21,3
2011-03-21,1
2011-03-21,2
2011-03-21,1
2011-03-21,1
2011-03-21,8
2011-03-21,6
2011-03-21,6
2011-03-21,4
2011-03-21,6
2011-03-21,1
2011-03-21,1
2011-05-10,1
2011-05-10,3
2011-05-10,3
2011-05-10,3
2011-05-10,2
2011-05-10,1
2011-05-10,1
2011-05-10,6
2011-05-10,2
2011-05-10,8
2011-05-10,2
2011-05-10,5
2011-05-10,1
2011-05-10,1
2011-05-10,1
2011-05-10,1
2011-05-10,1
2011-05-10,1
2011-05-10,1
2011-05-10,1
2011-05-10,1
2011-05-10,1
2011-05-10,2
2011-05-10,2
2011-05-10,2
2011-05-10,1
2011-05-10,1
2011-05-10,1
2011-05-10,8
2011-08-09,1
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,6
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,1
2011-08-09,2
2011-08-09,1
2011-08-09,3
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,3
2011-08-09,2
2011-08-09,2
2011-08-09,3
2011-08-09,1
2011-08-09,2
2011-08-09,2
2011-08-09,2
2011-08-09,1
2011-08-09,1
2011-08-09,1
2011-08-09,1
2011-08-09,2
2011-08-09,1
2011-08-09,1
2011-10-10,2
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,3
2011-10-10,1
2011-10-10,1
2011-10-10,2
2011-10-10,3
2011-10-10,3
2011-10-10,3
2011-10-10,3
2011-10-10,2
2011-10-10,1
2011-10-10,2
2011-10-10,3
2011-10-10,3
2011-10-10,10
2011-10-10,8
2011-10-10,3
2011-10-10,3
2011-10-10,3
2011-10-10,4
2011-10-10,2
2011-10-10,2
2011-10-10,2
2011-10-10,2
2011-10-10,6
2011-10-10,1
2011-10-10,2
2011-10-10,1
2011-10-10,6
2011-10-10,1
2011-10-10,3
2011-10-10,4
2011-10-10,2
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,2
2011-10-10,2
2011-10-10,2
2011-10-10,3
2011-10-10,3
2011-10-10,3
2011-10-10,2
2011-10-10,2
2011-10-10,2
2011-10-10,1
2011-10-10,1
2011-10-10,2
2011-10-10,3
2011-10-10,1
2011-10-10,3
2011-10-10,2
2011-10-10,1
2011-10-10,1
2011-10-10,2
2011-10-10,1
2011-10-10,2
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,1
2011-10-10,2
2011-10-10,1
2011-10-10,2
2011-10-10,2
2011-10-10,2
2011-10-10,2
2011-10-10,2
2011-10-10,1
2011-10-10,4
2011-10-10,2
2011-11-10,1
2011-11-10,12
2011-11-10,8
2011-11-10,12
2011-11-10,1
2011-11-10,1
2011-11-10,8
2011-11-10,5
2011-11-10,2
2011-11-10,6
2011-11-10,6
2011-11-10,1
2011-11-10,2
2011-11-10,1
2011-11-10,3
2011-11-10,6
2011-11-10,1
2011-11-10,2
2011-11-10,2
2011-11-10,2
2011-11-10,2
2011-11-10,2
2011-11-10,2
2011-11-10,4
2011-11-10,9
2011-11-10,2
2011-11-10,1
2011-11-10,1
2011-11-10,1
2011-11-10,1
2011-11-10,6
2011-11-10,1
2011-11-10,6
2011-11-10,1
2011-11-10,3
2011-11-10,12
2011-11-10,1
2011-11-10,1
2011-11-10,3
2011-11-10,2
2011-11-10,1
2011-11-10,4
2011-11-10,2
2011-11-10,1
2011-11-10,2
2011-11-10,2
2011-11-10,1
2011-11-10,2
2011-11-10,2
2011-11-10,2
2011-11-10,3
2011-11-10,2
2011-11-10,1
2011-11-10,1
2011-11-10,3
2011-11-10,2
2011-11-10,3
2011-11-10,3
2011-11-10,1
2011-11-10,1
2011-11-10,1
2011-11-10,1
2011-11-10,1
2011-11-10,1
2011-11-10,1
2011-11-10,1
2011-11-10,3
2011-11-10,3
2011-11-10,4
2011-11-10,1
2011-11-10,4
2011-11-10,5
2011-11-10,1
2011-11-10,4
2011-11-10,6
2011-11-10,3
2011-11-10,2
2011-11-10,2
2011-11-10,1
2011-11-10,1
2011-11-10,3
2011-11-10,3
2011-11-10,8
2011-11-10,2
2011-11-10,1
2009-12-03,1
2009-12-03,2
2009-12-03,6
2009-12-03,6
2009-12-03,6
2009-12-03,6
2009-12-03,12
2009-12-03,6
2009-12-03,12
2009-12-03,12
2009-12-03,6
2009-12-03,6
2009-12-03,6
2009-12-03,18
2009-12-03,4
2009-12-03,3
2009-12-03,3
2009-12-03,12
2010-03-24,12
2010-03-24,16
2010-03-24,6
2010-03-24,16
2010-03-24,4
2010-03-24,6
2010-03-24,4
2010-03-24,6
2010-03-24,12
2010-03-24,4
2010-03-24,4
2010-03-24,6
2010-03-24,6
2010-03-24,6
2010-03-24,3
2010-03-24,24
2010-03-24,13
2010-10-31,16
2010-10-31,6
2010-10-31,4
2010-10-31,6
2010-10-31,6
2010-10-31,6
2010-10-31,6
2010-10-31,32
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,12
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,24
2010-10-31,12
2010-10-31,12
2010-10-31,12
2010-10-31,1
2010-10-31,12
2010-10-31,12
2010-10-31,12
2010-10-31,12
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,10
2010-10-31,25
2010-10-31,25
2010-10-31,25
2010-10-31,12
2010-10-31,6
2010-10-31,6
2010-11-23,18
2010-11-23,2
2010-11-23,2
2010-11-23,24
2010-11-23,24
2010-11-23,24
2010-11-23,24
2010-11-23,24
2010-11-23,12
2010-11-23,6
2010-11-23,4
2010-11-23,4
2010-11-23,8
2010-11-23,12
2010-11-23,12
2010-11-23,12
2010-11-23,12
2010-11-23,2
2010-11-23,6
2010-11-23,4
2010-11-23,12
2010-11-23,16
2010-11-23,6
2010-11-23,8
2010-12-15,12
2010-12-15,6
2010-12-15,6
2010-12-15,12
2010-12-15,8
2010-12-15,4
2010-12-15,20
2010-12-15,2
2010-12-15,2
2010-12-15,16
2010-12-15,25
2010-12-15,25
2010-12-15,6
2010-12-15,2
2010-12-15,12
2010-12-15,6
2010-12-15,6
2010-12-15,6
2010-12-15,2
2010-12-15,6
2011-06-27,25
2011-06-27,25
2011-06-27,25
2011-06-27,2
2011-06-27,2
2011-06-27,24
2011-06-27,8
2011-06-27,25
2011-06-27,12
2011-06-27,24
2011-06-27,12
2011-06-27,10
2011-06-27,10
2011-06-27,10
2011-06-27,10
2011-06-27,10
2011-06-27,10
2011-06-27,10
2011-06-27,2
2011-06-27,10
2011-06-27,18
2011-06-27,6
2011-06-27,6
2011-06-27,6
2011-06-27,12
2011-06-27,6
2011-06-27,6
2011-06-27,6
2011-06-27,12
2011-06-27,6
2011-06-27,4
2011-06-27,12
2011-06-27,25
2011-06-27,6
2011-07-28,10
2011-07-28,1
2011-07-28,1
2011-07-28,2
2011-11-10,12
2011-11-10,12
2011-11-10,25
2011-11-10,12
2011-11-10,12
2011-11-10,12
2011-11-10,12
2011-11-10,12
2011-11-10,25
2011-11-10,40
2011-11-10,36
2011-11-10,4
2011-11-10,12
2011-11-10,6
2011-11-10,12
2011-11-10,8
2011-11-10,10
2011-11-10,12
2011-11-10,6
2011-11-10,4
2011-11-10,6
2011-11-10,5
2011-11-10,12
2011-11-10,4
2011-11-10,24
2011-11-10,6
2011-11-10,6
2011-11-10,24
2011-11-10,12
2011-11-10,6
2011-11-10,25
2011-11-10,12
2011-11-10,12
2011-11-10,25
2011-11-10,25
2011-11-10,10
2011-11-10,10
2011-11-10,10
2011-11-10,10
2011-11-10,10
2011-11-10,10
2011-11-10,10
2011-11-10,10
2011-11-10,10
2011-11-10,12
2009-12-03,3
2009-12-03,2
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,3
2009-12-03,1
2009-12-03,1
2009-12-03,5
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,2
2009-12-03,2
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,1
2009-12-03,1
