invoicedate,quantity
2010-04-23,30
2010-04-23,2
2010-04-23,4
2010-04-23,20
2010-04-23,24
2010-04-23,2
2010-04-23,2
2010-04-23,2
2010-04-23,2
2010-04-23,3
2010-06-06,6
2010-06-06,6
2010-06-06,2
2010-06-06,10
2010-06-06,10
2010-06-06,10
2010-06-06,10
2010-06-06,10
2010-06-06,10
2010-06-06,10
2010-06-06,2
2010-06-06,4
2010-06-06,2
2010-06-06,6
2010-07-01,30
2010-07-01,30
2010-07-01,30
2010-07-01,20
2010-07-01,30
2010-07-01,30
2010-07-01,3
2010-07-01,3
2010-07-01,3
2010-07-01,2
2010-07-01,2
2010-08-08,12
2010-08-08,12
2010-08-08,10
2010-08-08,10
2010-08-08,10
2010-08-08,10
2010-08-08,10
2010-08-08,10
2010-08-08,10
2010-08-08,10
2010-08-08,10
2010-08-08,10
2010-08-08,27
2010-08-08,2
2010-08-08,3
2010-09-05,20
2010-09-05,10
2010-09-05,20
2010-09-05,12
2010-09-05,2
2010-09-05,3
2010-09-05,9
2010-09-05,10
2010-09-05,20
2010-09-05,10
2010-09-05,20
2010-09-05,20
2010-09-05,10
2010-10-01,16
2010-10-01,1
2010-10-01,3
2010-10-01,20
2010-10-01,20
2010-10-01,10
2010-10-01,30
2010-10-01,10
2010-10-01,3
2010-10-01,30
2010-10-01,3
2010-10-01,3
2010-10-01,10
2010-10-01,6
2010-11-25,3
2010-11-25,3
2010-11-25,3
2010-11-25,20
2010-11-25,10
2010-11-25,20
2010-11-25,24
2010-11-25,20
2010-11-25,10
2010-11-25,20
2010-11-25,20
2010-11-25,20
2010-11-25,3
2010-11-25,3
2010-11-25,6
2010-12-16,10
2010-12-16,10
2010-12-16,2
2010-12-16,6
2010-12-16,6
2010-12-16,4
2010-12-16,6
2010-12-16,10
2010-12-16,10
2010-12-16,20
2010-12-16,10
2010-12-16,3
2010-12-16,3
2010-12-16,4
2010-12-16,4
2011-01-27,12
2011-01-27,1
2011-01-27,2
2011-01-27,10
2011-01-27,10
2011-01-27,20
2011-01-27,10
2011-01-27,10
2011-01-27,10
2011-01-27,2
2011-01-27,10
2011-01-27,6
2011-01-27,9
2011-01-27,3
2011-01-27,3
2011-01-27,3
2011-01-27,3
2011-01-27,3
2011-01-27,2
2011-01-27,4
2011-01-27,2
2011-03-08,12
2011-03-08,6
2011-03-08,10
2011-03-08,20
2011-03-08,20
2011-03-08,3
2011-03-08,20
2011-03-08,20
2011-03-08,20
2011-03-08,20
2011-03-08,20
2011-03-08,12
2011-03-08,6
2011-03-08,24
2011-03-08,24
2011-03-08,6
2011-03-08,2
2011-03-08,2
2011-03-08,2
2011-03-08,2
2011-05-08,10
2011-05-08,20
2011-05-08,48
2011-05-08,12
2011-05-08,24
2011-05-08,24
2011-05-08,20
2011-05-08,20
2011-05-08,20
2011-05-08,20
2011-05-08,20
2011-05-08,20
2011-05-08,24
2011-05-08,2
2011-05-08,2
2011-05-08,2
2011-05-08,2
2011-06-05,10
2011-06-05,10
2011-06-05,6
2011-06-05,2
2011-06-05,20
2011-06-05,10
2011-06-05,20
2011-06-05,20
2011-06-05,20
2011-06-05,12
2011-06-05,2
2011-06-05,4
2011-07-13,10
2011-07-13,10
2011-07-13,2
2011-07-13,10
2011-07-13,10
2011-07-13,10
2011-07-13,10
2011-07-13,10
2011-07-13,10
2011-07-13,20
2011-07-13,20
2011-07-13,20
2011-07-13,10
2011-07-13,10
2011-07-13,20
2011-07-13,24
2011-07-13,24
2011-07-13,10
2011-08-01,10
2011-08-01,10
2011-08-01,10
2011-08-01,10
2011-08-01,20
2011-08-01,20
2011-08-01,10
2011-08-01,10
2011-08-01,20
2011-08-01,20
2011-08-01,20
2011-08-01,20
2011-08-01,20
2011-08-01,20
2011-08-19,12
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,10
2011-08-19,20
2011-08-19,20
2011-08-19,10
2011-08-19,10
2011-08-19,20
2011-08-19,20
2011-08-19,20
2011-08-19,10
2011-08-19,10
2011-08-19,20
2011-08-19,20
2011-08-19,10
2011-08-19,10
2011-09-07,10
2011-09-07,10
2011-09-07,10
2011-09-07,24
2011-09-07,24
2011-09-07,24
2011-09-07,20
2011-09-07,30
2011-09-07,20
2011-09-07,20
2011-09-07,30
2011-09-07,20
2011-09-07,20
2011-09-07,20
2011-09-07,20
2011-09-07,20
2011-09-07,20
2011-09-29,10
2011-09-29,10
2011-09-29,10
2011-09-29,10
2011-09-29,10
2011-09-29,10
2011-09-29,10
2011-09-29,20
2011-09-29,20
2011-09-29,10
2011-09-29,10
2011-09-29,10
2011-09-29,10
2011-09-29,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-09,10
2011-11-24,20
2011-11-24,20
2011-11-24,10
2011-11-24,10
2011-11-24,20
2011-11-24,10
2011-11-24,20
2011-11-24,10
2011-11-24,20
2011-11-24,10
2009-12-06,6
2009-12-06,6
2009-12-06,6
2009-12-06,6
2009-12-06,6
2009-12-06,6
2009-12-06,6
2009-12-06,5
2009-12-06,1
2009-12-06,2
2009-12-06,1
2009-12-06,12
2009-12-06,4
2009-12-06,6
2009-12-06,2
2009-12-06,36
2009-12-06,36
2009-12-06,16
2009-12-06,6
2009-12-06,2
2009-12-06,1
2009-12-06,2
2009-12-06,1
2009-12-06,3
2009-12-06,36
2009-12-06,6
2009-12-06,1
2009-12-06,6
2009-12-06,3
2009-12-06,6
2009-12-06,12
2009-12-06,1
2009-12-06,1
2009-12-06,1
2009-12-06,4
2009-12-06,4
2009-12-06,12
2009-12-06,6
2009-12-06,6
2009-12-06,4
2009-12-06,12
2009-12-06,6
2009-12-06,12
2009-12-06,10
2009-12-06,11
2009-12-06,10
2009-12-06,2
2009-12-06,2
2009-12-06,2
2009-12-06,24
2009-12-06,12
2009-12-06,12
2009-12-06,12
2010-02-01,12
2010-02-01,10
2010-02-01,18
2010-02-01,12
2010-02-01,6
2010-02-01,1
2010-02-01,8
2010-02-01,6
2010-02-01,4
2010-02-01,2
2010-02-01,36
2010-02-01,24
2010-02-01,24
2010-02-01,6
2010-02-01,8
2010-02-01,2
2010-02-01,4
2010-02-01,6
2010-02-01,12
2010-02-01,6
2010-02-01,6
2010-02-01,12
2010-02-01,3
2010-02-01,6
2010-02-01,24
2010-02-01,3
2010-02-01,7
2010-02-01,8
2010-02-01,6
2010-02-01,6
2010-02-01,6
2010-02-01,2
2010-04-11,2
2010-04-11,6
2010-04-11,1
2010-04-11,1
2010-04-11,1
2010-04-11,1
2010-04-11,1
2010-04-11,12
2010-04-11,12
2010-04-11,36
2010-04-11,12
2010-04-11,12
2010-04-11,12
2010-04-11,12
2010-04-11,2
2010-04-11,1
2010-04-11,2
2010-04-11,1
2010-04-11,2
2010-04-11,2
2010-04-11,2
2010-04-11,1
2010-04-11,1
2010-04-11,2
2010-04-11,3
2010-04-11,3
2010-04-11,3
2010-04-11,7
2010-04-11,3
2010-04-11,2
2010-04-11,3
2010-04-11,4
2010-04-11,3
2010-04-11,4
2010-04-11,1
2010-04-11,1
2010-04-11,1
2010-04-11,1
2010-04-11,1
2010-04-11,3
2010-04-11,6
2010-04-11,2
2010-04-11,12
2010-04-11,1
2010-04-11,1
2010-04-11,1
2010-04-11,3
2010-04-11,2
2010-04-11,2
2010-04-11,3
2010-04-11,3
2010-04-11,3
2010-04-11,3
2010-04-11,3
2010-04-11,2
2010-04-11,25
2010-04-11,3
2010-04-11,3
2010-04-11,2
2010-04-11,2
2010-04-11,2
2010-04-11,2
2010-04-11,6
2010-04-11,6
2010-04-11,2
2010-04-11,12
2010-04-11,12
2010-05-09,4
2010-05-09,4
2010-05-09,4
2010-05-09,4
2010-05-09,3
2010-05-09,12
2010-05-09,12
2010-05-09,7
2010-05-09,4
2010-05-09,4
2010-05-09,3
2010-05-09,2
2010-05-09,2
2010-05-09,2
2010-05-09,2
2010-05-09,1
2010-05-09,2
2010-05-09,2
2010-05-09,3
2010-05-09,3
2010-05-09,3
2010-05-09,3
2010-05-09,9
2010-05-09,2
2010-05-09,1
2010-05-09,1
2010-05-09,1
2010-05-09,1
2010-05-09,12
2010-05-09,12
2010-05-09,36
2010-05-09,36
2010-05-09,20
2010-05-09,6
2010-05-09,1
2010-05-09,3
2010-05-09,2
2010-05-09,2
2010-05-09,2
2010-05-09,2
2010-05-09,10
2010-05-10,2
2010-05-10,24
2010-05-10,16
2010-05-10,48
2010-05-10,12
2010-05-23,12
2010-05-23,2
2010-05-23,2
2010-05-23,4
2010-05-23,4
2010-05-23,12
2010-05-23,2
2010-05-23,4
2010-05-23,2
2010-05-23,1
2010-05-23,4
2010-05-23,5
2010-05-23,2
2010-05-23,2
2010-05-23,5
2010-05-23,4
2010-05-23,4
2010-05-23,2
2010-05-23,2
2010-05-23,1
2010-05-23,3
2010-05-23,3
2010-05-23,2
2010-05-23,2
2010-05-23,18
2010-05-23,2
2010-05-23,3
2010-05-23,4
2010-05-30,3
2010-05-30,3
2010-05-30,3
2010-05-30,3
2010-05-30,3
2010-05-30,9
2010-05-30,2
2010-05-30,2
2010-05-30,1
2010-05-30,1
2010-05-30,1
2010-05-30,1
2010-05-30,1
2010-05-30,1
2010-05-30,2
2010-05-30,2
2010-05-30,2
2010-05-30,1
2010-05-30,1
2010-05-30,2
2010-05-30,1
2010-05-30,2
2010-05-30,2
2010-05-30,2
2010-05-30,6
2010-05-30,1
2010-05-30,2
2010-05-30,1
2010-05-30,2
2010-05-30,3
2010-05-30,1
2010-05-30,12
2010-05-30,1
2010-05-30,1
2010-05-30,1
2010-05-30,3
2010-05-30,12
2010-05-30,3
2010-05-30,5
2010-05-30,6
2010-05-30,2
2010-05-30,3
2010-05-30,1
2010-05-30,12
2010-05-30,3
2010-05-30,3
2010-05-30,1
2010-05-30,1
2010-05-30,1
2010-05-30,1
2010-05-30,1
2010-05-30,1
2010-05-30,1
2010-06-20,3
2010-06-20,4
2010-06-20,12
2010-06-20,12
2010-06-20,12
2010-06-20,12
2010-06-20,1
2010-06-20,12
2010-06-20,12
2010-06-20,12
2010-06-20,12
2010-06-20,12
2010-06-20,2
2010-06-20,2
2010-06-20,4
2010-06-20,3
2010-06-20,4
2010-06-20,2
2010-06-20,4
2010-06-20,3
2010-06-20,1
2010-06-20,2
2010-06-20,3
2010-06-20,3
2010-06-20,12
2010-06-20,60
2010-06-20,4
2010-06-20,144
2010-06-20,2
2010-06-20,2
2010-06-20,2
2010-06-20,2
2010-06-20,6
2010-06-20,1
2010-06-20,3
2010-06-20,5
2010-06-20,3
2010-06-20,4
2010-06-20,2
2010-07-11,2
2010-07-11,1
2010-07-11,2
2010-07-11,4
2010-07-11,1
2010-07-11,4
2010-07-11,2
2010-07-11,2
2010-07-11,1
2010-07-11,1
2010-07-11,2
2010-07-11,5
2010-07-11,1
2010-07-11,250
2010-07-11,6
2010-07-11,2
2010-07-11,2
2010-07-11,6
2010-07-11,6
2010-07-11,1
2010-07-11,2
2010-07-11,2
2010-07-11,3
2010-07-11,2
2010-07-11,1
2010-07-11,2
2010-07-11,2
2010-07-11,2
2010-07-11,2
2010-07-11,2
2010-07-11,1
2010-07-11,5
2010-07-11,4
2010-07-11,5
2010-07-11,10
2010-07-11,4
2010-07-11,2
2010-07-11,2
2010-07-11,4
2010-07-11,2
2010-07-28,6
2010-07-28,1
2010-07-28,6
2010-07-28,1
2010-07-28,1
2010-07-28,12
2010-07-28,2
2010-07-28,2
2010-07-28,3
2010-07-28,6
2010-07-28,12
2010-07-28,12
2010-07-28,12
2010-07-28,12
2010-07-28,12
2010-07-28,36
2010-07-28,6
2010-07-28,1
2010-07-28,12
2010-07-28,2
2010-07-28,5
2010-07-28,1
2010-07-28,1
2010-07-28,1
2010-07-28,8
2010-07-28,3
2010-07-28,22
2010-07-28,4
2010-07-28,4
2010-07-28,4
2010-07-28,10
2010-07-28,1
2010-07-28,6
2010-07-28,3
2010-07-28,3
2010-07-28,6
2010-07-28,5
2010-07-28,3
2010-07-28,6
2010-07-28,3
2010-07-28,6
2010-07-28,6
2010-07-28,6
2010-07-28,6
2010-07-28,1
2010-07-28,2
2010-07-28,4
2010-07-28,2
2010-07-28,2
2010-07-28,2
2010-07-28,2
2010-07-28,6
2010-07-28,3
2010-07-28,3
2010-07-28,10
2010-07-28,6
2010-07-28,6
2010-07-28,3
2010-07-28,3
2010-07-28,3
2010-07-28,3
2010-07-28,3
2010-08-22,6
2010-08-22,4
2010-08-22,5
2010-08-22,3
2010-08-22,36
2010-08-22,48
2010-08-22,1
2010-08-22,1
2010-08-22,1
2010-08-22,4
2010-08-22,20
2010-08-22,4
2010-08-22,4
2010-08-22,4
2010-08-22,4
2010-08-22,4
2010-08-22,2
2010-08-22,1
2010-08-22,6
2010-08-22,4
2010-08-22,4
2010-08-22,4
2010-08-22,2
2010-08-22,2
2010-08-22,3
2010-08-22,3
2010-08-22,3
2010-08-22,9
2010-08-22,5
2010-08-22,5
2010-08-22,3
2010-08-22,3
2010-08-22,3
2010-08-22,3
2010-08-22,3
2010-08-22,3
2010-08-22,1
2010-08-22,5
2010-08-22,5
2010-08-22,3
2010-08-22,5
2010-08-22,5
2010-08-22,5
2010-08-22,1
2010-08-22,3
2010-08-22,3
2010-08-22,4
2010-08-22,4
2010-08-22,1
2010-08-22,3
2010-08-22,5
2010-08-22,7
2010-08-22,1
2010-08-22,10
2010-08-22,5
2010-08-22,2
2010-08-22,6
2010-08-22,6
2010-08-22,4
2010-08-22,4
2010-08-22,8
2010-08-22,120
2010-08-22,3
2010-08-22,2
2010-08-29,2
2010-08-29,2
2010-08-29,1
2010-08-29,2
2010-08-29,2
2010-08-29,2
2010-08-29,2
2010-08-29,1
2010-08-29,2
2010-08-29,2
2010-08-29,4
2010-08-29,1
2010-08-29,2
2010-08-29,2
2010-08-29,8
2010-08-29,5
2010-08-29,4
2010-08-29,5
2010-08-29,4
2010-08-29,4
2010-08-29,5
2010-08-29,2
2010-08-29,2
2010-08-29,2
2010-08-29,1
2010-09-08,3
2010-09-08,3
2010-09-08,3
2010-09-08,4
2010-09-08,1
2010-09-08,1
2010-09-08,1
2010-09-08,1
2010-09-08,1
2010-09-08,1
2010-09-08,1
2010-09-08,1
2010-09-08,1
2010-09-08,1
2010-09-08,1
2010-09-08,12
2010-09-08,6
2010-09-08,3
2010-09-08,20
2010-09-08,6
2010-09-08,6
2010-09-08,2
2010-09-08,7
2010-09-08,8
2010-09-08,12
2010-09-08,3
2010-09-08,3
2010-09-08,3
2010-09-08,8
2010-09-08,1
2010-09-08,6
2010-09-08,12
2010-09-08,12
2010-09-08,12
2010-10-17,12
2010-10-17,2
2010-10-17,4
2010-10-17,6
2010-10-17,1
2010-10-17,1
2010-10-17,10
2010-10-17,1
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,2
2010-10-17,2
2010-10-17,6
2010-10-17,2
2010-10-17,2
2010-10-17,1
2010-10-17,1
2010-10-17,2
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,6
2010-10-17,2
2010-10-17,1
2010-10-17,2
2010-10-17,2
2010-10-17,2
2010-10-17,3
2010-10-17,6
2010-10-17,12
2010-10-17,3
2010-10-17,6
2010-10-17,3
2010-10-17,2
2010-10-17,2
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,6
2010-10-17,4
2010-10-17,4
2010-10-17,3
2010-10-17,4
2010-10-17,2
2010-10-17,12
2010-10-17,12
2010-10-17,1
2010-10-17,12
2010-10-17,5
2010-10-17,2
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,3
2010-10-17,2
2010-10-17,5
2010-10-17,2
2010-10-17,2
2010-10-17,2
2010-10-17,3
2010-10-17,3
2010-11-24,36
2010-11-24,2
2010-11-24,2
2010-11-24,3
2010-11-24,3
2010-11-24,3
2010-11-24,6
2010-11-24,1
2010-11-24,3
2010-11-24,3
2010-11-24,3
2010-11-24,3
2010-11-24,1
2010-11-24,3
2010-11-24,3
2010-11-24,3
2010-11-24,2
2010-11-24,3
2010-11-29,6
2010-11-29,5
2010-11-29,5
2010-11-29,1
2010-11-29,2
2010-11-29,5
2010-11-29,4
2010-11-29,5
2010-11-29,5
2010-11-29,4
2010-11-29,4
2010-11-29,4
2010-11-29,4
2010-11-29,4
2010-11-29,2
2010-11-29,2
2010-11-29,5
2010-11-29,5
2010-11-29,4
2010-11-29,4
2010-11-29,3
2010-11-29,3
2010-11-29,2
2010-11-29,6
2010-11-29,3
2010-11-29,3
2010-11-29,4
2010-11-29,4
2010-11-29,4
2010-11-29,4
2010-11-29,4
2010-11-29,2
2010-11-29,1
2010-11-29,1
2010-11-29,4
2010-11-29,4
2010-11-29,3
2010-11-29,5
2010-11-29,6
2010-11-29,4
2010-11-29,12
2010-11-29,4
2010-11-29,6
2010-11-29,1
2010-11-29,2
2010-11-29,2
2010-11-29,1
2010-11-29,1
2010-11-29,3
2010-11-29,4
2010-11-29,18
2010-11-29,6
2010-11-29,4
2010-11-29,6
2010-11-29,1
2010-11-29,12
2010-11-29,12
2010-11-29,12
2010-11-29,12
2010-11-29,2
2010-11-29,2
2010-11-29,4
2010-11-29,2
2010-11-29,6
2010-11-29,6
2010-11-29,6
2010-11-29,5
2010-11-29,5
2010-11-29,8
2010-11-29,8
2010-11-29,6
2010-11-29,6
2010-12-05,6
2010-12-05,6
2010-12-05,5
2010-12-05,5
2010-12-05,12
2010-12-05,10
2010-12-05,5
2010-12-05,5
2010-12-05,5
2010-12-05,5
2010-12-05,5
2010-12-05,5
2010-12-05,3
2010-12-05,10
2010-12-05,5
2010-12-05,10
2010-12-05,15
2010-12-05,10
2010-12-05,10
2010-12-05,6
2010-12-05,6
2010-12-05,6
2010-12-05,15
2010-12-05,8
2010-12-05,3
2010-12-05,1
2010-12-05,12
2010-12-05,12
2010-12-05,12
2010-12-05,25
2010-12-05,25
2010-12-05,25
2010-12-09,8
2010-12-09,3
2010-12-09,2
2010-12-09,1
2010-12-09,1
2010-12-09,8
2010-12-09,3
2010-12-09,3
2010-12-09,2
2010-12-09,2
2010-12-09,3
2010-12-09,3
2010-12-09,6
2010-12-09,4
2010-12-09,3
2010-12-09,3
2010-12-09,6
2010-12-09,3
2010-12-09,10
2010-12-09,10
2010-12-09,6
2010-12-09,6
2010-12-09,9
2010-12-09,11
2010-12-09,6
2010-12-09,5
2010-12-09,6
2010-12-09,6
2010-12-09,6
2010-12-09,24
2010-12-09,8
2010-12-09,6
2010-12-09,1
2010-12-09,6
2010-12-09,3
2010-12-09,6
2010-12-09,3
2010-12-13,10
2010-12-13,24
2010-12-13,20
2010-12-13,3
2010-12-13,3
2010-12-13,3
2010-12-13,1
2010-12-13,6
2010-12-13,4
2010-12-13,4
2010-12-13,6
2010-12-13,6
2010-12-13,12
2010-12-13,12
2010-12-13,12
2010-12-13,4
2010-12-13,5
2010-12-13,10
2010-12-13,10
2010-12-13,2
2010-12-13,5
2010-12-13,5
2010-12-13,6
2010-12-13,10
2010-12-13,12
2010-12-13,1
2011-04-17,1
2011-04-17,1
2011-04-17,1
2011-04-17,1
2011-04-17,1
2011-04-17,2
2011-04-17,1
2011-04-17,4
2011-04-17,1
2011-04-17,2
2011-04-17,2
2011-04-17,3
2011-04-17,3
2011-04-17,1
2011-04-17,1
2011-04-17,2
2011-04-17,2
2011-04-17,3
2011-04-17,4
2011-04-17,1
2011-04-17,12
2011-04-17,1
2011-04-17,1
2011-04-17,1
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,3
2011-04-17,3
2011-04-17,1
2011-04-17,1
2011-04-17,1
2011-04-17,1
2011-04-17,6
2011-04-17,2
2011-04-17,2
2011-04-17,6
2011-04-17,2
2011-04-17,3
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,4
2011-04-17,5
2011-04-17,1
2011-04-17,1
2011-04-17,1
2011-04-17,1
2011-04-17,1
2011-04-17,2
2011-04-17,12
2011-04-17,12
2011-04-17,12
2011-04-17,12
2011-04-17,3
2011-04-17,2
2011-04-17,4
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,6
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,6
2011-04-17,3
2011-04-17,2
2011-04-17,1
2011-04-17,2
2011-04-17,2
2011-04-17,3
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,2
2011-04-17,1
2011-05-22,5
2011-05-22,5
2011-05-22,3
2011-05-22,3
2011-05-22,3
2011-05-22,3
2011-05-22,5
2011-05-22,3
2011-05-22,3
2011-05-22,2
2011-05-22,1
2011-05-22,1
2011-05-22,2
2011-05-22,2
2011-05-22,3
2011-05-22,2
2011-05-22,1
2011-05-22,1
2011-05-22,2
2011-05-22,3
2011-05-22,2
2011-05-22,3
2011-05-22,1
2011-05-22,1
2011-05-22,1
2011-05-22,12
2011-05-22,12
2011-05-22,5
2011-05-22,3
2011-05-22,3
2011-05-22,2
2011-05-22,3
2011-05-22,3
2011-05-22,1
2011-05-22,1
2011-05-22,1
2011-05-22,1
2011-05-22,1
2011-05-22,6
2011-05-22,2
2011-05-22,7
2011-05-22,7
2011-05-22,5
2011-05-22,5
2011-05-22,5
2011-05-22,5
2011-05-22,5
2011-05-22,5
2011-05-22,5
2011-05-22,5
2011-05-22,3
2011-05-22,3
2011-05-22,3
2011-05-22,3
2011-05-22,5
2011-05-22,5
2011-05-22,7
2011-05-22,2
2011-05-22,25
2011-05-22,25
2011-05-22,25
2011-05-22,25
2011-05-22,25
2011-05-22,2
2011-05-22,2
2011-05-22,4
2011-05-22,4
2011-05-22,4
2011-05-22,4
2011-05-22,2
2011-05-22,1
2011-05-22,12
2011-05-22,3
2011-05-22,3
2011-05-22,2
2011-05-22,3
2011-06-02,3
2011-06-02,2
2011-06-02,4
2011-06-02,3
2011-06-02,3
2011-06-02,4
2011-06-02,3
2011-06-02,3
2011-06-02,3
2011-06-02,1
2011-06-02,1
2011-06-02,1
2011-06-02,1
2011-06-02,3
2011-06-02,3
2011-06-02,3
2011-06-02,5
2011-06-02,3
2011-06-02,3
2011-06-02,3
2011-06-02,12
2011-06-02,2
2011-06-02,1
2011-06-16,3
2011-06-16,1
2011-06-16,1
2011-06-16,10
2011-06-16,10
2011-06-16,10
2011-06-16,10
2011-06-16,10
2011-06-16,10
2011-06-16,10
2011-06-16,10
2011-06-16,10
2011-06-16,10
2011-06-16,10
2011-06-16,2
2011-06-16,2
2011-06-16,2
2011-06-16,2
2011-06-16,2
2011-06-16,6
2011-06-16,12
2011-06-16,6
2011-06-16,5
2011-06-16,3
2011-06-16,3
2011-06-16,4
2011-06-16,4
2011-06-16,4
2011-06-16,1
2011-06-16,3
2011-06-16,5
2011-06-16,3
2011-06-16,1
2011-06-16,2
2011-06-16,3
2011-06-16,3
2011-06-16,1
2011-06-17,6
2011-06-17,1
2011-06-17,1
2011-06-17,2
2011-06-17,24
2011-06-17,1
2011-06-17,1
2011-06-17,1
2011-06-17,1
2011-06-17,3
2011-06-17,2
2011-06-17,2
2011-06-17,1
2011-07-04,2
2011-07-04,2
2011-07-04,2
2011-07-04,2
2011-07-04,3
2011-07-04,1
2011-07-04,1
2011-07-04,2
2011-07-04,2
2011-07-04,1
2011-07-04,2
2011-07-04,3
2011-07-04,1
2011-07-04,10
2011-07-04,10
2011-07-04,10
2011-07-04,10
2011-07-04,1
2011-07-04,3
2011-07-04,3
2011-07-04,3
2011-07-04,1
2011-07-04,1
2011-07-04,8
2011-07-04,2
2011-07-04,4
2011-07-04,3
2011-07-04,3
2011-07-04,3
2011-07-04,4
2011-07-04,4
2011-07-04,4
2011-07-04,5
2011-07-04,5
2011-07-04,12
2011-07-04,12
2011-07-04,5
2011-07-04,6
2011-07-04,6
2011-07-04,6
2011-07-04,48
2011-07-04,12
2011-07-04,12
2011-07-04,12
2011-07-04,12
2011-07-04,2
2011-07-04,2
2011-07-04,5
2011-07-04,2
2011-07-04,3
2011-07-04,3
2011-07-04,2
2011-07-04,2
2011-07-04,2
2011-07-04,5
2011-07-04,5
2011-07-04,10
2011-07-04,10
2011-07-04,10
2011-07-04,10
2011-07-04,10
2011-07-04,10
2011-07-04,10
2011-07-04,10
2011-07-04,5
2011-07-04,2
2011-07-04,2
2011-07-04,2
2011-07-04,1
2011-07-04,8
2011-07-04,12
2011-07-04,12
2011-07-04,12
2011-07-04,12
2011-07-04,12
2011-07-04,5
2011-07-04,2
2011-07-04,12
2011-07-04,2
2011-07-04,3
2011-07-04,4
2011-07-04,3
2011-07-04,3
2011-07-04,5
2011-07-04,3
2011-07-04,3
2011-07-04,1
2011-07-04,6
2011-07-04,4
2011-07-04,4
2011-07-04,36
2011-07-04,3
2011-08-28,2
2011-08-28,2
2011-08-28,1
2011-08-28,3
2011-08-28,5
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,6
2011-08-28,4
2011-08-28,2
2011-08-28,3
2011-08-28,3
2011-08-28,5
2011-08-28,5
2011-08-28,5
2011-08-28,10
2011-08-28,10
2011-08-28,10
2011-08-28,10
2011-08-28,5
2011-08-28,12
2011-08-28,12
2011-08-28,12
2011-08-28,12
2011-08-28,1
2011-08-28,4
2011-08-28,4
2011-08-28,2
2011-08-28,2
2011-08-28,2
2011-08-28,3
2011-08-28,4
2011-08-28,4
2011-08-28,4
2011-08-28,1
2011-08-28,1
2011-08-28,6
2011-08-28,2
2011-08-28,2
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,3
2011-08-28,1
2011-08-28,2
2011-08-28,2
2011-08-28,3
2011-08-28,2
2011-08-28,3
2011-08-28,3
2011-08-28,1
2011-08-28,3
2011-08-28,2
2011-08-28,3
2011-08-28,1
2011-08-28,1
2011-08-28,2
2011-08-28,2
2011-09-22,2
2011-09-22,4
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,6
2011-09-22,1
2011-09-22,2
2011-09-22,2
2011-09-22,2
2011-09-22,2
2011-09-22,2
2011-09-22,2
2011-09-22,4
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,10
2011-09-22,6
2011-09-22,5
2011-09-22,15
2011-09-22,48
2011-09-22,5
2011-09-22,4
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,3
2011-09-22,10
2011-09-22,10
2011-09-22,10
2011-09-22,4
2011-09-22,2
2011-09-22,2
2011-09-22,3
2011-09-22,2
2011-09-22,2
2011-09-22,36
2011-09-22,6
2011-09-22,12
2011-09-22,12
2011-09-22,24
2011-09-22,8
2011-09-22,6
2011-09-22,12
2011-09-22,29
2011-09-22,2
2011-09-22,4
2011-09-22,2
2011-09-22,2
2011-09-22,12
2011-09-22,3
2011-09-22,2
2011-09-22,2
2011-09-22,2
2011-09-22,2
2011-09-22,3
2011-09-22,12
2011-09-22,12
2011-09-22,1
2011-09-22,5
