invoicedate,quantity
2010-11-11,6
2010-11-11,6
2010-11-11,6
2010-11-11,6
2010-11-11,12
2010-11-11,3
2010-11-11,5
2010-11-11,4
2010-11-11,2
2010-11-11,10
2010-11-11,4
2010-11-11,12
2010-11-11,4
2010-11-11,5
2010-11-11,4
2010-11-11,1
2010-11-11,2
2010-11-11,2
2010-11-24,5
2010-11-24,1
2010-11-24,2
2010-11-24,3
2010-11-24,1
2010-11-24,9
2010-11-24,11
2010-11-24,12
2010-11-24,48
2010-11-24,1
2010-11-24,10
2010-11-24,1
2010-11-24,24
2010-11-24,48
2010-11-24,12
2010-11-24,6
2010-11-24,6
2010-11-24,3
2010-11-24,1
2010-11-24,3
2010-11-24,2
2010-11-24,2
2010-12-06,10
2010-12-06,24
2010-12-06,20
2010-12-06,24
2010-12-06,17
2010-12-06,19
2010-12-06,3
2010-12-06,24
2010-12-06,48
2010-12-06,1
2010-12-06,3
2010-12-06,3
2010-12-06,6
2010-12-06,42
2010-12-06,48
2010-12-06,36
2010-12-06,8
2010-12-06,6
2010-12-06,6
2010-12-06,6
2010-12-06,3
2010-12-06,6
2010-12-06,6
2010-12-06,3
2010-12-09,8
2010-12-09,1
2010-12-09,6
2010-12-09,6
2010-12-09,5
2010-12-09,1
2010-12-09,1
2010-12-09,1
2010-12-09,37
2010-12-09,1
2010-12-09,1
2010-12-09,1
2010-12-09,1
2010-12-09,6
2010-12-09,2
2010-12-09,36
2010-12-09,7
2010-12-09,30
2010-12-09,6
2010-12-09,6
2010-12-09,7
2010-12-09,7
2010-12-09,3
2010-12-09,4
2010-12-09,3
2010-12-09,7
2010-12-09,6
2010-12-09,1
2010-12-09,3
2010-12-09,2
2010-12-09,3
2010-12-09,12
2010-12-09,4
2010-12-09,12
2010-12-09,12
2010-12-09,8
2010-12-09,5
2010-12-09,18
2010-12-09,12
2010-12-09,12
2010-12-09,48
2010-12-09,6
2010-12-09,24
2010-12-09,3
2010-12-09,3
2010-12-09,2
2010-12-09,2
2010-12-09,2
2010-12-10,2
2010-12-10,1
2010-12-10,2
2010-12-10,2
2010-12-10,2
2010-12-10,2
2010-12-10,2
2010-12-10,2
2010-12-10,3
2010-12-10,2
2010-12-10,6
2010-12-10,12
2010-12-10,1
2010-12-10,48
2010-12-10,48
2010-12-10,1
2010-12-10,1
2010-12-10,2
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,3
2010-12-10,1
2010-12-10,5
2010-12-10,1
2010-12-10,1
2010-12-10,2
2010-12-10,5
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,2
2010-12-10,2
2010-12-10,2
2010-12-10,1
2010-12-10,2
2010-12-10,1
2010-12-10,1
2010-12-10,2
2010-12-10,1
2010-12-10,1
2010-12-10,2
2010-12-10,2
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,1
2010-12-10,24
2010-12-14,48
2010-12-14,48
2010-12-14,12
2010-12-14,1
2010-12-14,24
2010-12-14,1
2010-12-14,24
2010-12-14,144
2010-12-14,10
2010-12-14,3
2010-12-14,48
2010-12-14,24
2010-12-14,5
2011-01-17,24
2011-01-17,2
2011-01-17,12
2011-01-17,6
2011-01-17,4
2011-01-17,4
2011-01-17,9
2011-01-17,3
2011-01-17,12
2011-01-17,12
2011-01-17,12
2011-01-17,4
2011-01-17,6
2011-01-17,4
2011-01-17,4
2011-01-17,1
2011-01-17,1
2011-01-17,25
2011-01-17,25
2011-01-17,25
2011-01-17,6
2011-01-17,2
2011-01-17,1
2011-01-17,1
2011-02-20,10
2011-02-20,10
2011-02-20,10
2011-02-20,10
2011-02-20,18
2011-02-20,10
2011-02-20,30
2011-02-20,10
2011-02-20,10
2011-02-20,20
2011-02-20,20
2011-02-20,2
2011-03-10,1
2011-03-10,6
2011-03-10,6
2011-03-10,2
2011-03-10,2
2011-03-10,2
2011-03-10,2
2011-03-10,2
2011-03-10,12
2011-03-10,12
2011-03-10,2
2011-03-10,2
2011-03-10,3
2011-03-10,4
2011-04-07,2
2011-04-07,2
2011-04-07,9
2011-04-07,8
2011-04-07,2
2011-04-07,6
2011-04-07,1
2011-04-07,4
2011-04-07,2
2011-04-07,6
2011-04-07,2
2011-04-07,2
2011-04-07,17
2011-04-07,48
2011-04-07,3
2011-04-07,1
2011-04-07,1
2011-04-07,10
2011-04-07,6
2011-04-07,4
2011-04-07,6
2011-04-07,6
2011-04-07,17
2011-04-07,6
2011-04-07,12
2011-04-07,2
2011-04-07,1
2011-04-07,1
2011-04-07,2
2011-04-07,12
2011-04-07,4
2011-05-01,20
2011-05-01,1
2011-05-01,1
2011-05-01,12
2011-05-01,10
2011-05-01,10
2011-05-01,45
2011-05-01,30
2011-05-01,3
2011-05-01,3
2011-05-01,24
2011-05-01,24
2011-05-01,3
2011-05-01,36
2011-05-01,7
2011-05-01,5
2011-05-01,10
2011-05-01,12
2011-05-01,6
2011-05-01,6
2011-05-01,6
2011-05-09,8
2011-05-09,2
2011-05-09,2
2011-05-09,7
2011-05-09,2
2011-05-09,4
2011-05-09,2
2011-05-09,2
2011-05-09,2
2011-05-09,10
2011-05-09,4
2011-05-09,4
2011-05-09,1
2011-05-09,2
2011-05-09,5
2011-05-09,4
2011-05-09,3
2011-05-09,6
2011-05-09,4
2011-05-09,4
2011-05-09,4
2011-05-09,3
2011-05-09,3
2011-05-09,6
2011-05-09,6
2011-06-13,1
2011-06-13,2
2011-06-13,1
2011-06-13,1
2011-06-13,6
2011-06-13,6
2011-06-13,1
2011-06-13,4
2011-06-13,6
2011-06-13,3
2011-06-13,6
2011-06-13,14
2011-06-13,2
2011-06-13,18
2011-06-13,6
2011-06-13,12
2011-06-13,1
2011-06-13,12
2011-06-13,25
2011-06-13,1
2011-06-13,4
2011-06-13,1
2011-06-13,12
2011-06-13,6
2011-06-13,6
2011-06-20,6
2011-06-20,16
2011-06-20,6
2011-06-20,2
2011-06-20,4
2011-06-20,3
2011-06-20,3
2011-06-20,7
2011-06-20,4
2011-06-20,4
2011-06-20,5
2011-06-20,4
2011-06-20,10
2011-06-20,10
2011-06-20,10
2011-06-20,3
2011-06-20,10
2011-06-20,1
2011-06-21,20
2011-06-21,36
2011-06-21,24
2011-06-21,1
2011-06-21,1
2011-06-21,1
2011-06-21,2
2011-06-21,1
2011-06-21,2
2011-06-21,2
2011-06-21,2
2011-06-21,2
2011-06-21,1
2011-06-21,5
2011-06-21,3
2011-06-21,3
2011-06-21,2
2011-06-21,2
2011-06-21,6
2011-06-21,4
2011-06-21,2
2011-06-21,1
2011-06-21,4
2011-07-18,48
2011-07-18,2
2011-07-18,2
2011-07-18,3
2011-07-18,10
2011-07-18,3
2011-07-18,3
2011-07-18,2
2011-07-18,2
2011-07-18,3
2011-07-18,2
2011-07-18,2
2011-07-18,1
2011-07-18,10
2011-07-18,2
2011-07-18,2
2011-07-18,6
2011-07-18,6
2011-08-04,1
2011-08-04,5
2011-08-04,1
2011-08-04,1
2011-08-04,2
2011-08-04,10
2011-08-04,10
2011-08-04,50
2011-08-04,1
2011-08-04,9
2011-08-04,10
2011-08-04,24
2011-08-18,3
2011-08-18,3
2011-08-18,2
2011-08-18,2
2011-08-18,2
2011-08-18,3
2011-08-18,2
2011-08-18,24
2011-08-18,15
2011-08-18,3
2011-08-18,10
2011-08-18,6
2011-08-18,4
2011-08-18,5
2011-08-18,5
2011-08-18,1
2011-08-18,1
2011-08-18,5
2011-08-18,2
2011-08-18,2
2011-09-06,10
2011-09-06,10
2011-09-06,10
2011-09-06,30
2011-09-06,20
2011-09-06,10
2011-09-06,50
2011-09-06,20
2011-09-06,10
2011-09-06,15
2011-09-06,20
2011-09-06,6
2011-09-06,10
2011-09-06,6
2011-09-06,6
2011-09-06,30
2011-09-06,6
2011-09-06,6
2011-09-06,2
2011-09-26,1
2011-09-26,12
2011-09-26,2
2011-09-26,2
2011-09-26,4
2011-09-26,2
2011-09-26,2
2011-09-26,3
2011-09-26,2
2011-09-26,24
2011-09-26,1
2011-09-26,2
2011-09-26,6
2011-09-26,20
2011-09-26,20
2011-09-26,20
2011-09-26,10
2011-09-26,10
2011-09-26,6
2011-09-26,7
2011-09-26,89
2011-09-26,48
2011-09-26,12
2011-09-26,6
2011-09-26,1
2011-09-26,2
2011-09-26,1
2011-09-26,1
2011-09-26,1
2011-09-26,15
2011-09-26,5
2011-09-26,6
2011-09-26,24
2011-09-26,6
2011-09-26,6
2011-09-26,12
2011-09-26,12
2011-09-26,48
2011-09-26,12
2011-09-26,10
2011-09-26,9
2011-09-26,40
2011-09-26,2
2011-09-26,7
2011-09-26,9
2011-09-26,3
2011-09-26,20
2011-11-01,4
2011-11-01,2
2011-11-01,1
2011-11-01,1
2011-11-01,1
2011-11-01,2
2011-11-01,20
2011-11-01,6
2011-11-01,8
2011-11-01,48
2011-11-01,6
2011-11-01,3
2011-11-01,3
2011-11-01,24
2011-11-01,3
2011-11-01,3
2011-11-01,1
2011-11-01,16
2011-11-01,6
2011-11-01,24
2011-11-01,24
2011-11-01,4
2011-11-01,1
2011-11-01,2
2011-11-01,24
2011-11-01,15
2011-11-01,5
2011-11-01,6
2011-11-01,12
2011-11-01,24
2011-11-01,2
2011-11-01,12
2011-11-08,40
2011-11-08,40
2011-11-08,48
2011-11-08,1
2011-11-08,10
2011-11-08,8
2011-11-08,4
2011-11-08,12
2011-11-08,10
2011-11-14,4
2011-11-14,12
2011-11-14,12
2011-11-14,12
2011-11-14,1
2011-11-14,6
2011-11-14,1
2011-11-14,2
2011-11-14,2
2011-11-14,4
2011-11-14,20
2011-11-14,72
2011-11-14,25
2011-11-14,2
2011-11-14,2
2011-11-14,12
2011-11-14,12
2011-11-14,6
2011-11-14,6
2011-11-18,1
2011-11-18,4
2011-11-18,5
2011-11-18,1
2011-11-18,25
2011-11-18,2
2011-11-18,1
2011-11-18,2
2011-11-18,1
2011-11-18,1
2011-11-18,1
2011-11-18,2
2011-11-18,1
2011-11-18,1
2011-11-18,1
2011-11-18,1
2011-11-18,1
2011-11-18,1
2011-11-18,1
2011-11-18,1
2011-11-18,2
2011-11-18,4
2011-11-18,2
2011-11-18,3
2011-11-18,24
2011-11-18,48
2011-11-18,48
2011-11-18,48
2011-11-18,48
2011-11-18,2
2011-11-18,1
2011-11-18,12
2011-11-18,6
2011-11-18,1
2011-11-18,6
2011-11-18,6
2011-11-18,6
2011-11-18,6
2011-11-18,1
2011-11-18,6
2011-11-18,8
2011-11-18,24
2011-11-18,1
2011-11-18,2
2011-11-29,3
2011-11-29,20
2011-11-29,32
2011-11-29,4
2011-11-29,18
2011-11-29,20
2011-11-29,21
2011-11-29,24
2011-11-29,46
2011-11-29,48
2011-11-29,36
2011-11-29,12
2011-11-29,24
2009-12-02,3
2009-12-02,12
2009-12-02,12
2009-12-02,12
2009-12-02,12
2009-12-02,12
2009-12-02,12
2009-12-02,6
2009-12-02,1
2009-12-02,1
2009-12-02,10
2009-12-02,2
2009-12-02,3
2009-12-02,2
2009-12-02,2
2009-12-02,1
2009-12-02,1
2009-12-02,2
2009-12-02,1
2009-12-02,1
2009-12-02,1
2009-12-02,2
2009-12-02,9
2009-12-02,4
2009-12-02,1
2009-12-02,3
2009-12-02,3
2009-12-02,2
2009-12-02,2
2009-12-02,3
2009-12-02,2
2009-12-02,3
2009-12-02,9
2009-12-02,1
2009-12-02,25
2009-12-02,7
2009-12-02,2
2009-12-02,4
2009-12-02,4
2009-12-02,10
2009-12-02,3
2009-12-02,3
2009-12-02,4
2009-12-02,1
2009-12-02,7
2009-12-02,4
2009-12-02,1
2009-12-02,2
2009-12-02,1
2009-12-02,1
2009-12-02,1
2009-12-02,1
2009-12-02,1
2009-12-02,2
2009-12-02,3
2009-12-02,19
2009-12-02,1
2009-12-02,1
2009-12-02,1
2009-12-02,1
2009-12-02,1
2009-12-02,1
2009-12-02,1
2009-12-02,2
2009-12-02,1
2009-12-02,2
2009-12-02,1
2009-12-02,1
2009-12-02,36
2009-12-02,2
2009-12-02,1
2009-12-10,6
2009-12-10,1
2009-12-10,4
2009-12-10,4
2009-12-10,4
2009-12-10,3
2009-12-10,2
2009-12-10,12
2009-12-10,6
2009-12-10,12
2009-12-10,1
2009-12-10,5
2009-12-10,5
2009-12-10,4
2009-12-10,7
2009-12-10,4
2009-12-10,5
2009-12-10,12
2009-12-10,1
2009-12-10,1
2009-12-10,5
2009-12-10,15
2009-12-10,15
2009-12-10,2
2009-12-10,2
2009-12-10,1
2009-12-10,1
2009-12-10,6
2009-12-10,6
2009-12-10,4
2009-12-10,4
2009-12-10,24
2009-12-10,24
2009-12-10,3
2009-12-10,1
2009-12-10,1
2009-12-10,1
2009-12-10,1
2009-12-10,1
2009-12-10,1
2009-12-10,2
2009-12-10,3
2009-12-10,1
2009-12-10,1
2009-12-10,2
2009-12-10,1
2009-12-10,2
2009-12-10,1
2009-12-10,2
2009-12-10,1
2009-12-10,1
2009-12-10,1
2009-12-17,3
2009-12-17,1
2009-12-17,6
2009-12-17,6
2009-12-17,12
2009-12-17,2
2009-12-17,5
2009-12-17,5
2009-12-17,24
2009-12-17,21
2009-12-17,2
2009-12-17,9
2009-12-17,2
2009-12-17,1
2009-12-17,5
2009-12-17,1
2009-12-17,4
2009-12-17,4
2009-12-17,12
2009-12-17,6
2009-12-17,1
2009-12-17,1
2009-12-17,1
2009-12-17,1
2009-12-17,1
2009-12-17,1
2009-12-17,2
2009-12-17,2
2009-12-17,2
2009-12-17,24
2009-12-17,12
2009-12-17,1
2009-12-17,2
2009-12-17,1
2009-12-17,2
2009-12-17,1
2009-12-21,4
2009-12-21,1
2009-12-21,1
2009-12-21,1
2009-12-21,1
2009-12-21,1
2009-12-21,1
2009-12-21,1
2009-12-21,1
2009-12-21,2
2009-12-21,4
2009-12-21,2
2009-12-21,1
2009-12-21,3
2009-12-21,3
2009-12-21,1
2009-12-21,2
2009-12-21,2
2009-12-21,1
2009-12-21,1
2009-12-21,1
2009-12-21,1
2009-12-21,1
2010-01-14,6
2010-01-14,1
2010-01-14,2
2010-01-14,3
2010-01-14,6
2010-01-14,12
2010-01-14,1
2010-01-14,5
2010-01-14,2
2010-01-14,12
2010-01-14,2
2010-01-14,2
2010-01-14,1
2010-01-14,3
2010-01-14,6
2010-01-14,2
2010-01-14,3
2010-01-14,1
2010-01-14,4
2010-01-14,1
2010-02-01,2
2010-02-01,1
2010-02-01,1
2010-02-01,2
2010-02-01,2
2010-02-01,2
2010-02-01,1
2010-02-01,2
2010-02-01,1
2010-02-01,2
2010-02-01,1
2010-02-01,2
2010-02-01,12
2010-02-01,12
2010-02-01,4
2010-02-01,1
2010-02-01,1
2010-02-01,2
2010-02-01,1
2010-02-01,1
2010-02-01,1
2010-02-01,1
2010-02-01,1
2010-02-01,2
2010-02-01,2
2010-02-01,1
2010-02-01,2
2010-02-01,1
2010-02-01,1
2010-02-01,12
2010-02-01,2
2010-02-01,2
2010-02-01,1
2010-02-01,2
2010-02-01,2
2010-02-01,6
2010-02-01,1
2010-02-01,3
2010-02-01,3
2010-02-01,3
2010-02-01,1
2010-02-01,1
2010-02-01,2
2010-02-01,7
2010-02-01,2
2010-02-01,1
2010-02-01,8
2010-02-01,1
2010-02-01,2
2010-02-01,1
2010-02-01,1
2010-02-01,1
2010-02-01,1
2010-02-02,6
2010-02-02,4
2010-02-02,2
2010-02-02,24
2010-02-02,6
2010-02-02,6
2010-02-02,6
2010-02-02,4
2010-02-02,5
2010-02-02,2
2010-02-02,6
2010-02-02,2
2010-02-02,2
2010-02-02,4
2010-02-02,1
2010-02-02,2
2010-02-02,12
2010-02-02,3
2010-02-02,12
2010-02-02,12
2010-02-02,2
2010-02-02,2
2010-02-02,2
2010-02-02,2
2010-02-02,1
2010-02-02,1
2010-02-02,12
2010-02-02,12
2010-02-02,20
2010-02-02,2
2010-02-02,12
2010-02-02,3
2010-02-02,24
2010-02-02,3
2010-02-02,2
2010-02-02,1
2010-02-02,1
2010-02-02,3
2010-02-02,2
2010-02-02,12
2010-02-02,2
2010-02-02,1
2010-02-02,2
2010-02-02,1
2010-02-10,4
2010-02-10,1
2010-02-10,4
2010-02-10,1
2010-02-10,2
2010-02-10,1
2010-02-10,2
2010-02-10,2
2010-02-10,1
2010-02-10,3
2010-02-10,1
2010-02-10,2
2010-02-10,1
2010-02-10,2
2010-02-10,1
2010-02-10,3
2010-02-10,2
2010-02-10,1
2010-02-10,1
2010-02-10,2
2010-02-10,2
2010-02-10,2
2010-02-10,2
2010-02-10,2
2010-02-10,2
2010-02-10,1
2010-02-10,4
2010-02-10,1
2010-02-10,3
2010-02-10,1
2010-02-17,2
2010-02-17,1
2010-02-17,1
2010-02-17,3
2010-02-17,1
2010-02-17,2
2010-02-17,2
2010-02-17,3
2010-02-17,1
2010-02-17,5
2010-02-17,2
2010-02-17,5
2010-02-17,5
2010-02-17,4
2010-02-17,3
2010-02-17,1
2010-02-23,10
2010-02-23,2
2010-02-23,2
2010-02-23,1
2010-02-23,1
2010-02-23,2
2010-02-23,2
2010-02-23,1
2010-02-23,1
2010-02-23,5
2010-02-23,5
2010-02-23,2
2010-02-23,2
2010-02-23,1
2010-02-23,1
2010-02-23,1
2010-02-23,2
2010-02-23,1
2010-02-23,2
2010-02-23,2
2010-02-23,6
2010-02-24,1
2010-02-24,6
2010-02-24,4
2010-02-24,8
2010-02-24,1
2010-02-24,1
2010-02-24,6
2010-02-24,10
2010-02-24,10
2010-03-01,1
2010-03-01,1
2010-03-01,1
2010-03-01,4
2010-03-01,1
2010-03-01,1
2010-03-01,2
2010-03-01,2
2010-03-01,2
2010-03-01,1
2010-03-01,2
2010-03-01,2
2010-03-01,2
2010-03-01,1
2010-03-01,1
2010-03-01,3
2010-03-01,2
2010-03-01,1
2010-03-01,3
2010-03-01,2
2010-03-01,2
2010-03-01,1
2010-03-01,2
2010-03-01,1
2010-03-01,1
2010-03-01,5
2010-03-01,2
2010-03-01,3
2010-03-01,1
2010-03-01,1
2010-03-02,1
2010-03-02,5
2010-03-02,1
2010-03-02,1
2010-03-02,2
2010-03-02,2
2010-03-02,2
2010-03-02,3
2010-03-02,1
2010-03-02,4
2010-03-02,2
2010-03-02,1
2010-03-02,1
2010-03-02,5
2010-03-02,5
2010-03-02,4
2010-03-02,2
2010-03-02,1
2010-03-02,4
2010-03-02,4
2010-03-02,2
2010-03-02,2
2010-03-02,3
2010-03-10,1
2010-03-10,4
2010-03-10,3
2010-03-10,6
2010-03-10,6
2010-03-10,2
2010-03-10,3
2010-03-10,3
2010-03-10,6
2010-03-10,1
2010-03-10,1
2010-03-10,1
2010-03-10,2
2010-03-10,1
2010-03-10,1
2010-03-10,1
2010-03-10,4
2010-03-10,2
2010-03-10,2
2010-03-10,2
2010-03-10,7
2010-03-10,1
2010-03-10,1
2010-03-18,3
2010-03-18,12
2010-03-18,12
2010-03-18,12
2010-03-18,1
2010-03-18,20
2010-03-18,1
2010-03-18,6
2010-03-18,1
2010-03-18,4
2010-03-18,1
2010-03-18,1
2010-03-18,1
2010-03-18,1
2010-03-18,1
2010-03-18,1
2010-03-18,1
2010-03-18,1
2010-03-18,1
2010-03-18,1
2010-03-18,1
2010-03-24,1
2010-03-24,1
2010-03-24,2
2010-03-24,2
2010-03-24,5
2010-03-24,21
2010-03-24,1
2010-03-24,1
2010-03-24,1
2010-03-24,1
2010-03-24,1
2010-03-24,1
2010-03-24,1
2010-03-24,1
2010-03-24,2
2010-03-24,3
2010-03-24,3
2010-03-24,2
2010-03-24,2
2010-03-24,6
2010-03-24,1
2010-03-24,1
2010-03-24,3
2010-03-24,3
2010-03-24,4
2010-03-24,2
2010-03-24,3
2010-03-24,4
2010-03-24,3
2010-03-24,8
2010-03-24,1
2010-03-31,2
2010-03-31,1
2010-03-31,1
2010-03-31,1
2010-03-31,1
2010-03-31,2
2010-03-31,1
2010-03-31,1
2010-03-31,1
2010-03-31,1
2010-03-31,1
2010-03-31,1
2010-03-31,1
2010-03-31,1
2010-03-31,2
2010-03-31,1
2010-03-31,5
2010-03-31,1
2010-03-31,2
2010-03-31,1
2010-03-31,1
2010-03-31,2
2010-03-31,2
2010-03-31,3
2010-03-31,2
2010-03-31,4
2010-03-31,1
2010-03-31,1
2010-03-31,2
2010-03-31,1
2010-03-31,2
2010-03-31,1
2010-03-31,2
2010-03-31,2
2010-03-31,1
2010-03-31,1
2010-03-31,1
2010-04-21,10
2010-04-21,1
2010-04-21,3
2010-04-21,4
2010-04-21,3
2010-04-21,2
2010-04-21,2
2010-04-21,2
2010-04-21,2
2010-04-21,6
2010-04-21,6
2010-04-21,2
2010-04-21,2
2010-04-21,2
2010-04-21,5
2010-04-21,6
2010-04-21,1
2010-04-21,3
2010-04-21,6
2010-04-21,2
2010-04-29,6
2010-04-29,1
2010-04-29,1
2010-04-29,2
2010-04-29,1
2010-04-29,1
2010-04-29,4
2010-04-29,4
2010-04-29,1
2010-04-29,6
2010-04-29,3
2010-04-29,1
2010-04-29,12
2010-04-29,12
2010-04-29,12
2010-04-29,12
2010-04-29,12
2010-04-29,2
2010-04-29,1
2010-04-29,2
2010-04-29,2
2010-04-29,2
2010-05-05,2
2010-05-05,4
2010-05-05,2
2010-05-05,1
2010-05-05,5
2010-05-05,12
2010-05-05,2
2010-05-05,4
2010-05-05,1
2010-05-05,1
2010-05-05,6
2010-05-05,2
2010-05-05,5
2010-05-05,12
2010-05-05,1
2010-05-11,1
2010-05-11,15
2010-05-11,1
2010-05-11,2
2010-05-11,5
2010-05-11,5
2010-05-11,1
2010-05-11,2
2010-05-11,2
2010-05-11,5
2010-05-11,2
2010-05-11,2
2010-05-16,1
2010-05-16,4
2010-05-16,1
2010-05-16,1
2010-05-16,1
2010-05-16,12
2010-05-16,5
2010-05-16,1
2010-05-16,1
2010-05-16,6
2010-05-16,6
2010-05-16,4
2010-05-16,5
2010-05-24,1
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,2
2010-05-24,1
2010-05-24,6
2010-05-24,2
2010-05-24,1
2010-05-24,1
2010-05-24,1
2010-05-24,1
2010-05-24,1
2010-05-24,4
2010-05-24,3
2010-05-24,2
2010-05-24,1
2010-05-24,4
2010-05-24,2
2010-05-24,6
2010-06-02,5
2010-06-02,2
2010-06-02,3
2010-06-02,3
2010-06-02,6
2010-06-02,1
2010-06-02,5
2010-06-02,5
2010-06-02,6
2010-06-02,1
2010-06-02,1
2010-06-02,3
2010-06-02,2
2010-06-02,3
2010-06-02,2
2010-06-02,2
2010-06-02,5
2010-06-02,5
2010-06-02,9
2010-06-02,2
2010-06-02,2
2010-06-02,12
2010-06-02,12
2010-06-02,12
2010-06-02,12
2010-06-02,1
2010-06-06,2
2010-06-06,2
2010-06-06,1
2010-06-06,2
2010-06-06,2
2010-06-06,2
2010-06-06,2
2010-06-06,2
2010-06-06,2
2010-06-06,2
2010-06-06,2
2010-06-06,2
2010-06-06,2
2010-06-06,4
2010-06-06,4
2010-06-06,2
2010-06-06,2
2010-06-06,2
2010-06-06,1
2010-06-06,1
2010-06-06,1
2010-06-06,1
2010-06-06,10
2010-06-06,4
2010-06-06,4
2010-06-06,10
2010-06-06,1
2010-06-06,1
2010-06-06,1
2010-06-06,12
2010-06-06,12
2010-06-06,5
2010-06-06,4
2010-06-06,4
2010-06-06,5
2010-06-10,1
2010-06-10,2
2010-06-10,1
2010-06-10,1
2010-06-10,1
2010-06-10,1
2010-06-10,1
2010-06-10,2
2010-06-10,2
2010-06-10,2
2010-06-10,2
2010-06-10,3
2010-06-10,1
2010-06-10,2
2010-06-10,2
2010-06-10,2
2010-06-10,2
2010-06-10,2
2010-06-10,1
2010-06-10,1
2010-06-10,2
2010-06-10,2
2010-06-10,2
2010-06-10,1
2010-06-10,1
2010-06-13,1
2010-06-13,12
2010-06-13,1
2010-06-13,10
2010-06-13,3
2010-06-13,12
2010-06-13,4
2010-06-13,3
2010-06-13,3
2010-06-13,2
2010-06-13,3
2010-06-13,3
2010-06-13,1
2010-06-25,2
2010-06-25,1
2010-06-25,2
2010-06-25,2
2010-06-25,8
2010-06-25,2
2010-06-25,2
2010-06-25,2
2010-06-25,2
2010-06-25,2
2010-06-25,1
2010-06-25,1
2010-06-25,2
2010-06-25,3
2010-06-25,3
2010-06-25,1
2010-06-25,10
2010-06-25,2
2010-06-29,2
2010-06-29,2
2010-06-29,2
2010-06-29,3
2010-06-29,3
2010-06-29,3
2010-06-29,6
2010-06-29,7
2010-06-29,4
2010-06-29,4
2010-06-29,3
2010-06-29,2
2010-06-29,2
2010-06-29,2
2010-06-29,3
2010-06-29,3
2010-06-29,18
2010-06-29,1
2010-06-29,1
2010-06-29,5
2010-06-29,5
2010-06-29,12
2010-06-29,12
2010-06-29,12
2010-06-29,12
2010-06-29,1
2010-06-29,1
2010-06-29,3
2010-06-29,1
2010-06-29,2
2010-06-29,2
2010-06-29,3
2010-06-29,5
2010-06-29,12
2010-06-29,2
2010-06-29,8
2010-07-06,6
2010-07-06,2
2010-07-06,3
2010-07-06,4
2010-07-06,2
2010-07-06,6
2010-07-06,2
2010-07-06,3
2010-07-06,4
2010-07-06,12
2010-07-06,2
2010-07-06,10
2010-07-06,1
2010-07-06,1
2010-07-06,3
2010-07-06,3
2010-07-06,3
2010-07-06,3
2010-07-06,1
2010-07-06,1
2010-07-06,12
2010-07-06,12
2010-07-06,1
2010-07-06,4
2010-07-06,1
2010-07-06,2
2010-07-06,2
2010-07-06,2
2010-07-06,3
2010-07-14,12
2010-07-14,9
2010-07-14,1
2010-07-14,1
2010-07-14,2
2010-07-14,2
2010-07-14,2
2010-07-14,5
2010-07-14,4
2010-07-14,2
2010-07-14,3
2010-07-14,1
2010-07-14,1
2010-07-14,1
2010-07-14,1
2010-07-14,2
2010-07-14,2
2010-07-14,3
2010-07-14,3
2010-07-14,3
2010-07-14,4
2010-07-14,12
2010-07-14,2
2010-07-14,2
2010-07-14,2
2010-07-14,2
2010-07-14,4
2010-07-14,5
2010-07-14,2
2010-07-14,2
2010-07-14,3
2010-07-14,2
2010-07-14,12
2010-07-14,12
2010-07-14,12
2010-07-14,2
2010-07-14,2
2010-07-28,12
2010-07-28,12
2010-07-28,12
2010-07-28,12
2010-07-28,12
2010-07-28,12
2010-07-28,2
2010-07-28,2
2010-07-28,3
2010-07-28,3
2010-07-28,3
2010-07-28,12
2010-07-28,1
2010-07-28,3
2010-07-28,8
2010-07-28,3
2010-07-28,1
2010-07-28,3
2010-07-28,2
2010-07-28,1
2010-07-28,1
2010-07-28,1
2010-07-28,2
2010-07-28,1
2010-07-28,1
2010-07-28,1
2010-07-28,1
2010-07-28,1
2010-07-28,2
2010-07-28,1
2010-07-28,2
2010-07-28,1
2010-07-28,12
2010-07-28,10
2010-07-28,3
2010-07-28,2
2010-07-28,1
2010-07-28,7
2010-07-28,2
2010-07-28,2
2010-07-28,2
2010-07-28,1
2010-08-06,2
2010-08-06,4
2010-08-06,1
2010-08-06,1
2010-08-06,5
2010-08-06,1
2010-08-06,5
2010-08-06,1
2010-08-06,2
2010-08-06,2
2010-08-06,2
2010-08-06,2
2010-08-06,2
2010-08-06,2
2010-08-06,2
2010-08-06,2
2010-08-06,2
2010-08-06,2
2010-08-06,4
2010-08-06,1
2010-08-06,2
2010-08-06,3
2010-08-06,3
2010-08-06,2
2010-08-06,3
2010-08-06,3
2010-08-06,2
2010-08-12,2
2010-08-12,2
2010-08-12,2
2010-08-12,2
2010-08-12,2
2010-08-12,2
2010-08-12,2
